Index,Set,Instance,Model,Kernel,ControllerEnabled,Seed,CutoffSeconds,CCEHCProbability,CCEHCSmoothProbability,SolverSHA256,VerifierSHA256,ExternalSeconds,InternalSeconds,FirstFeasibleTimeSeconds,PaperTableTimeSeconds,SolverExitCode,VerifierExitCode,EarlyExit,HasVerifiedSolution,BestCost,SelectedCandidate,Log
54,"23_old_wpms_160","generalized-ising_wt-IS22_5.0.5.0.0.5_softer_periodic_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.015911,,0.0459953,25.4575,0,0,False,True,119082223939873,"host-final-output","054.log"
55,"23_old_wpms_160","generalized-ising_wt-IS23_5.0.5.0.0.5_softer_periodic_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.018426,,0.119292,0.162949,0,0,False,True,118669898946710,"host-final-output","055.log"
56,"23_old_wpms_160","generalized-ising_wt-IS3_5.0.5.0.0.5_softer_periodic_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.124095,,0.0813044,11.8783,0,0,False,True,116825198407457,"host-final-output","056.log"
57,"23_old_wpms_160","generalized-ising_wt-IS4_5.0.5.0.0.5_softer_periodic_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.035667,,0.194289,10.1855,0,0,False,True,116029668824275,"host-final-output","057.log"
58,"23_old_wpms_160","generalized-ising_wt-IS5_5.0.5.0.0.5_softer_periodic_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.024798,,0.0799198,0.408954,0,0,False,True,115021199007239,"host-final-output","058.log"
59,"23_old_wpms_160","generalized-ising_wt-IS6_5.0.5.0.0.5_softer_periodic_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.015724,,0.23536,13.0535,0,0,False,True,113944733329243,"host-final-output","059.log"
60,"23_old_wpms_160","generalized-ising_wt-IS7_5.0.5.0.0.5_softer_periodic_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.029599,,0.041608,2.20331,0,0,False,True,112740955536223,"host-final-output","060.log"
61,"23_old_wpms_160","generalized-ising_wt-IS9_5.0.5.0.0.5_softer_periodic_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.025880,,0.0603324,0.19203,0,0,False,True,110066981524169,"host-final-output","061.log"
62,"23_old_wpms_160","hs-timetabling_wt-BrazilInstance1.xml_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.007252,,0.0907062,42.8046,0,0,False,True,117,"host-final-output","062.log"
63,"23_old_wpms_160","hs-timetabling_wt-BrazilInstance2.xml_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.007477,,0.183881,50.8311,0,0,False,True,149,"host-final-output","063.log"
64,"23_old_wpms_160","hs-timetabling_wt-BrazilInstance4.xml_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.010161,,,,0,1,False,False,,"host-final-output","064.log"
65,"23_old_wpms_160","hs-timetabling_wt-BrazilInstance5.xml_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.012519,,0.424791,28.919,0,0,False,True,490,"host-final-output","065.log"
66,"23_old_wpms_160","hs-timetabling_wt-BrazilInstance6.xml_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.013106,,0.633486,56.0732,0,0,False,True,546,"host-final-output","066.log"
67,"23_old_wpms_160","hs-timetabling_wt-BrazilInstance7.xml_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.018297,,0.917968,49.8161,0,0,False,True,889,"host-final-output","067.log"
