Index,Set,Instance,Model,Kernel,ControllerEnabled,Seed,CutoffSeconds,CCEHCProbability,CCEHCSmoothProbability,SolverSHA256,VerifierSHA256,ExternalSeconds,InternalSeconds,FirstFeasibleTimeSeconds,PaperTableTimeSeconds,SolverExitCode,VerifierExitCode,EarlyExit,HasVerifiedSolution,BestCost,SelectedCandidate,Log
129,23_old_wpms_160,shiftdesign_wt-limits-10-10_data-4_inst-003_60m.sm-extracted_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,65.885559,65.836672,,,2,1,FALSE,FALSE,,host-final-output,129.log
130,23_old_wpms_160,spot5_wt-1401.wcsp.log_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.058266,60.053973,0.09497,18.120916,0,0,FALSE,TRUE,469104,seeded CCEHC refinement,130.log
131,23_old_wpms_160,spot5_wt-1403.wcsp.dir_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.070285,60.066491,0.119667,46.06505,0,0,FALSE,TRUE,496269,seeded CCEHC refinement,131.log
132,23_old_wpms_160,spot5_wt-1403.wcsp.log_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.065118,60.061344,0.12136,44.414022,0,0,FALSE,TRUE,468270,seeded CCEHC refinement,132.log
133,23_old_wpms_160,spot5_wt-1405.wcsp.dir_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.100818,60.096969,0.181753,49.968896,0,0,FALSE,TRUE,496452,seeded CCEHC refinement,133.log
134,23_old_wpms_160,spot5_wt-1506.wcsp.log_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.076443,60.072619,0.153779,30.754394,0,0,FALSE,TRUE,360558,seeded CCEHC refinement,134.log
135,23_old_wpms_160,spot5_wt-5.wcsp.log_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.048766,60.045097,0.090251,50.009404,0,0,FALSE,TRUE,265,seeded CCEHC refinement,135.log
136,23_old_wpms_160,staff-scheduling_wt-instance10_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,64.664033,64.651032,9.954972,9.954972,0,0,FALSE,TRUE,37873,retained hard-SAT fallback,136.log
137,23_old_wpms_160,staff-scheduling_wt-instance11_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,62.593133,62.58408,5.411871,5.411871,0,0,FALSE,TRUE,57408,retained hard-SAT fallback,137.log
138,23_old_wpms_160,staff-scheduling_wt-instance12_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,65.027904,65.011892,13.826893,13.826893,0,0,FALSE,TRUE,65562,retained hard-SAT fallback,138.log
139,23_old_wpms_160,staff-scheduling_wt-instance2_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.056605,60.052747,0.107409,54.77471,0,0,FALSE,TRUE,2853,seeded CCEHC refinement,139.log
140,23_old_wpms_160,staff-scheduling_wt-instance3_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.148771,60.144759,0.280186,0.280186,0,0,FALSE,TRUE,8670,retained hard-SAT fallback,140.log
141,23_old_wpms_160,staff-scheduling_wt-instance4_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.080605,60.07684,0.149208,0.149208,0,0,FALSE,TRUE,9678,retained hard-SAT fallback,141.log
142,23_old_wpms_160,staff-scheduling_wt-instance5_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.188151,60.183861,0.36391,0.36391,0,0,FALSE,TRUE,7971,retained hard-SAT fallback,142.log
143,23_old_wpms_160,staff-scheduling_wt-instance6_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.236857,60.232642,0.467784,0.467784,0,0,FALSE,TRUE,15857,retained hard-SAT fallback,143.log
144,23_old_wpms_160,staff-scheduling_wt-instance7_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.312639,60.308457,0.626914,0.626914,0,0,FALSE,TRUE,19704,retained hard-SAT fallback,144.log
145,23_old_wpms_160,staff-scheduling_wt-instance8_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,60.825061,60.819423,1.882207,1.882207,0,0,FALSE,TRUE,12681,retained hard-SAT fallback,145.log
146,23_old_wpms_160,staff-scheduling_wt-instance9_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,63.040395,63.030372,6.508464,6.508464,0,0,FALSE,TRUE,24520,retained hard-SAT fallback,146.log
147,23_old_wpms_160,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_100_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,16.771739,16.75822,10.776029,10.776029,0,0,TRUE,TRUE,392,retained hard-SAT fallback,147.log
148,23_old_wpms_160,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_150_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,16.774889,16.761211,10.736806,10.736806,0,0,TRUE,TRUE,528,retained hard-SAT fallback,148.log
149,23_old_wpms_160,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_200_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,16.757285,16.743852,10.76704,10.76704,0,0,TRUE,TRUE,602,retained hard-SAT fallback,149.log
150,23_old_wpms_160,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_66_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,16.771793,16.758094,10.778484,10.778484,0,0,TRUE,TRUE,228,retained hard-SAT fallback,150.log
151,23_old_wpms_160,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_68_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,16.734177,16.720907,10.747739,10.747739,0,0,TRUE,TRUE,193,retained hard-SAT fallback,151.log
152,23_old_wpms_160,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_70_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,16.806575,16.79198,10.776476,10.776476,0,0,TRUE,TRUE,240,retained hard-SAT fallback,152.log
153,23_old_wpms_160,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_72_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,16.794046,16.780375,10.808577,10.808577,0,0,TRUE,TRUE,202,retained hard-SAT fallback,153.log
154,23_old_wpms_160,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_80_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,16.811068,16.798662,10.803063,10.803063,0,0,TRUE,TRUE,306,retained hard-SAT fallback,154.log
155,23_old_wpms_160,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_90_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,16.75417,16.741164,10.761531,10.761531,0,0,TRUE,TRUE,283,retained hard-SAT fallback,155.log
156,23_old_wpms_160,tcp_wt-tcp_students_112_it_2_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,65.015751,65.011221,1.358502,1.358502,0,0,FALSE,TRUE,4032,retained hard-SAT fallback,156.log
157,23_old_wpms_160,timetabling_wt-comp02_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,61.552595,61.545223,3.378926,3.378926,0,0,FALSE,TRUE,650,retained hard-SAT fallback,157.log
158,23_old_wpms_160,timetabling_wt-comp09_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,61.627285,61.619833,3.580383,3.580383,0,0,FALSE,TRUE,619,retained hard-SAT fallback,158.log
159,23_old_wpms_160,timetabling_wt-comp12_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,61.272365,61.265997,2.764792,2.764792,0,0,FALSE,TRUE,1602,retained hard-SAT fallback,159.log
160,23_old_wpms_160,timetabling_wt-dds4_old.wcnf,SCOPE-CCEHC,CCEHC,TRUE,1,60,0.279,0.085,095b2a00e24aad16a995862db3b82b8f55bdf3d108a766257941af4a67747dc1,ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c,62.32299,62.260243,,,2,1,FALSE,FALSE,,host-final-output,160.log
