Index,Mode,Set,Instance,Seed,CutoffSeconds,SolverSHA256,ExternalSeconds,FirstFeasibleTimeSeconds,PaperTableTimeSeconds,SolverExitCode,VerifierExitCode,EarlyExit,HasVerifiedSolution,BestCost,Log
111,"Y00","23_old_wpms_160","ramsey_wt-ram_k3_n16.ra1_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.014856,0.254692,0.344399,0,0,False,True,7271,"111.log"
112,"Y00","23_old_wpms_160","ramsey_wt-ram_k3_n19.ra1_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.004379,0.211353,27.3784,0,0,False,True,20665,"112.log"
113,"Y00","23_old_wpms_160","ramsey_wt-ram_k4_n19.ra1_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.004963,0.452852,51.0023,0,0,False,True,1226,"113.log"
114,"Y00","23_old_wpms_160","relational-inference_wt-pa-1_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.691498,2.19272,4.80889,0,0,False,True,8282,"114.log"
115,"Y00","23_old_wpms_160","relational-inference_wt-pa-2_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",61.633086,27.6129,27.6773,0,0,False,True,3093,"115.log"
116,"Y00","23_old_wpms_160","relational-inference_wt-pa-3_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",61.581135,24.1377,45.2615,0,0,False,True,2967,"116.log"
117,"Y00","23_old_wpms_160","setcover_wt-rail2536_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",508.076095,,,134,1,False,False,,"117.log"
118,"Y00","23_old_wpms_160","setcover_wt-rail4284_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",470.017231,,,134,1,False,False,,"118.log"
119,"Y00","23_old_wpms_160","setcover_wt-rail4872_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",447.679246,,,134,1,False,False,,"119.log"
120,"Y00","23_old_wpms_160","setcover_wt-rail507_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.142547,2.9493,44.9703,0,0,False,True,221,"120.log"
121,"Y00","23_old_wpms_160","shiftdesign_wt-limits-10-10_data-1_inst-084_30m.sm-extracted_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",61.236372,,,0,1,False,False,,"121.log"
122,"Y00","23_old_wpms_160","shiftdesign_wt-limits-10-10_data-1_inst-137_30m.sm-extracted_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.394471,,,0,1,False,False,,"122.log"
123,"Y00","23_old_wpms_160","shiftdesign_wt-limits-10-10_data-1_inst-182_30m.sm-extracted_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",62.261361,,,0,1,False,False,,"123.log"
124,"Y00","23_old_wpms_160","shiftdesign_wt-limits-10-10_data-2_inst-003_30m.sm-extracted_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",61.112927,,,0,1,False,False,,"124.log"
125,"Y00","23_old_wpms_160","shiftdesign_wt-limits-10-10_data-2_inst-025_30m.sm-extracted_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",61.451829,,,0,1,False,False,,"125.log"
126,"Y00","23_old_wpms_160","shiftdesign_wt-limits-10-10_data-2_inst-030_30m.sm-extracted_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",62.202071,,,0,1,False,False,,"126.log"
127,"Y00","23_old_wpms_160","shiftdesign_wt-limits-10-10_data-3_inst-002_30m.sm-extracted_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.908654,,,0,1,False,False,,"127.log"
128,"Y00","23_old_wpms_160","shiftdesign_wt-limits-10-10_data-3_inst-003_30m.sm-extracted_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.486087,,,0,1,False,False,,"128.log"
129,"Y00","23_old_wpms_160","shiftdesign_wt-limits-10-10_data-4_inst-003_60m.sm-extracted_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.766477,,,0,1,False,False,,"129.log"
130,"Y00","23_old_wpms_160","spot5_wt-1401.wcsp.log_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.006119,0.0294045,0.442135,0,0,False,True,459106,"130.log"
131,"Y00","23_old_wpms_160","spot5_wt-1403.wcsp.dir_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.005752,0.0176259,0.928257,0,0,False,True,459247,"131.log"
132,"Y00","23_old_wpms_160","spot5_wt-1403.wcsp.log_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.006612,0.0298718,18.5554,0,0,False,True,459246,"132.log"
133,"Y00","23_old_wpms_160","spot5_wt-1405.wcsp.dir_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.005995,0.026636,39.0617,0,0,False,True,459419,"133.log"
134,"Y00","23_old_wpms_160","spot5_wt-1506.wcsp.log_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.006835,0.029036,33.7908,0,0,False,True,354524,"134.log"
135,"Y00","23_old_wpms_160","spot5_wt-5.wcsp.log_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.005851,0.0226586,0.256338,0,0,False,True,261,"135.log"
136,"Y00","23_old_wpms_160","staff-scheduling_wt-instance10_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.070387,1.56,35.3194,0,0,False,True,6625,"136.log"
137,"Y00","23_old_wpms_160","staff-scheduling_wt-instance11_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.041260,0.856656,25.3155,0,0,False,True,3653,"137.log"
138,"Y00","23_old_wpms_160","staff-scheduling_wt-instance12_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.128331,1.88785,10.6969,0,0,False,True,7671,"138.log"
139,"Y00","23_old_wpms_160","staff-scheduling_wt-instance2_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.005593,0.0388795,3.9839,0,0,False,True,838,"139.log"
140,"Y00","23_old_wpms_160","staff-scheduling_wt-instance3_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.007586,0.0449617,16.527,0,0,False,True,1026,"140.log"
141,"Y00","23_old_wpms_160","staff-scheduling_wt-instance4_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.005554,0.0339241,44.5618,0,0,False,True,1740,"141.log"
142,"Y00","23_old_wpms_160","staff-scheduling_wt-instance5_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.007673,0.0605906,27.3838,0,0,False,True,1287,"142.log"
143,"Y00","23_old_wpms_160","staff-scheduling_wt-instance6_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.010579,0.0753965,11.2237,0,0,False,True,2081,"143.log"
144,"Y00","23_old_wpms_160","staff-scheduling_wt-instance7_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.012719,0.508603,49.1913,0,0,False,True,1178,"144.log"
145,"Y00","23_old_wpms_160","staff-scheduling_wt-instance8_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.016236,0.365554,19.0916,0,0,False,True,2848,"145.log"
146,"Y00","23_old_wpms_160","staff-scheduling_wt-instance9_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.045045,1.15954,39.3453,0,0,False,True,2161,"146.log"
147,"Y00","23_old_wpms_160","switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_100_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.047858,,,0,1,False,False,,"147.log"
148,"Y00","23_old_wpms_160","switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_150_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.047109,,,0,1,False,False,,"148.log"
