Index,Mode,Set,Instance,Seed,CutoffSeconds,SolverSHA256,ExternalSeconds,FirstFeasibleTimeSeconds,PaperTableTimeSeconds,SolverExitCode,VerifierExitCode,EarlyExit,HasVerifiedSolution,BestCost,Log
1,"A4","23_old_wpms_160","abstraction-refinement_wt-downcast-antlr_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",67.434324,,,255,1,False,False,,"001.log"
2,"A4","23_old_wpms_160","abstraction-refinement_wt-downcast-avrora_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",63.041344,61.375756,61.375756,0,0,False,True,52209,"002.log"
3,"A4","23_old_wpms_160","abstraction-refinement_wt-downcast-hsqldb_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",63.176395,,,255,1,False,False,,"003.log"
4,"A4","23_old_wpms_160","abstraction-refinement_wt-downcast-pmd_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",63.513786,,,255,1,False,False,,"004.log"
5,"A4","23_old_wpms_160","abstraction-refinement_wt-downcast-xalan_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",67.037307,,,255,1,False,False,,"005.log"
6,"A4","23_old_wpms_160","abstraction-refinement_wt-polysite-avrora_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",64.026836,62.462124,62.462124,0,0,False,True,57355,"006.log"
7,"A4","23_old_wpms_160","abstraction-refinement_wt-polysite-bloat_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",63.481240,,,255,1,False,False,,"007.log"
8,"A4","23_old_wpms_160","abstraction-refinement_wt-polysite-hsqldb_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",62.849029,,,255,1,False,False,,"008.log"
9,"A4","23_old_wpms_160","abstraction-refinement_wt-polysite-pmd_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",67.748129,,,255,1,False,False,,"009.log"
10,"A4","23_old_wpms_160","abstraction-refinement_wt-polysite-xalan_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",67.213958,,,255,1,False,False,,"010.log"
11,"A4","23_old_wpms_160","causal-discovery_wt-causal_alarm_9_1000_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",60.101446,8.012477,17.066364,0,0,False,True,36049513,"011.log"
12,"A4","23_old_wpms_160","causal-discovery_wt-causal_carpo_8_1000_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",60.042598,2.799321,44.878557,0,0,False,True,2244087,"012.log"
13,"A4","23_old_wpms_160","causal-discovery_wt-causal_Link_10_10000_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",60.239855,20.662624,32.015654,0,0,False,True,39112847,"013.log"
14,"A4","23_old_wpms_160","causal-discovery_wt-causal_Link_10_1000_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",60.233910,20.525443,38.851653,0,0,False,True,33562494,"014.log"
15,"A4","23_old_wpms_160","causal-discovery_wt-causal_Link_9_100_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",60.104461,7.021369,7.021369,0,0,False,True,3242187,"015.log"
16,"A4","23_old_wpms_160","causal-discovery_wt-causal_Mushroom_7_1000_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",60.019134,0.948179,6.167076,0,0,False,True,9384011,"016.log"
17,"A4","23_old_wpms_160","causal-discovery_wt-causal_Pigs_6_1000_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",60.039938,2.552942,2.552942,0,0,False,True,35110976,"017.log"
18,"A4","23_old_wpms_160","causal-discovery_wt-causal_Water_10_1000_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",60.249096,20.432417,29.076647,0,0,False,True,45193159,"018.log"
19,"A4","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Ionosphere_BINARY_N260_D0.200_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",60.028813,2.606766,10.092067,0,0,False,True,7014701,"019.log"
20,"A4","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein1_UNARY_N290_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",60.371209,22.038616,22.038616,0,0,False,True,33957845,"020.log"
21,"A4","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein2_BINARY_N220_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",60.016118,0.933128,9.289522,0,0,False,True,14004102,"021.log"
22,"A4","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein2_BINARY_N240_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",60.016742,1.073437,9.756648,0,0,False,True,16116883,"022.log"
23,"A4","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein2_BINARY_N380_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",60.029363,2.709552,9.428569,0,0,False,True,39799241,"023.log"
24,"A4","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein2_UNARY_N220_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",60.210199,12.177977,12.177977,0,0,False,True,23179718,"024.log"
25,"A4","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein3_TRANSITIVE_N280_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",62.258583,61.824663,61.824663,0,0,False,True,198654734,"025.log"
26,"A4","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein3_UNARY_N220_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",60.194102,11.755992,11.755992,0,0,False,True,25805511,"026.log"
27,"A4","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein4_BINARY_N320_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",60.028035,1.125117,9.155416,0,0,False,True,14733167,"027.log"
28,"A4","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein4_UNARY_N250_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",60.734406,10.334378,10.334378,0,0,False,True,20419164,"028.log"
29,"A4","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Vowel_BINARY_N700_D0.200_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",60.209939,11.408771,11.408771,0,0,False,True,822078090,"029.log"
30,"A4","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Vowel_BINARY_N800_D0.200_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",60.192706,15.355540,15.355540,0,0,False,True,1169882030,"030.log"
31,"A4","23_old_wpms_160","decision-tree-anneal-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_3_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",60.039530,4.174303,5.783513,0,0,False,True,355,"031.log"
32,"A4","23_old_wpms_160","decision-tree-anneal-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",60.048861,4.130549,11.118019,0,0,False,True,762,"032.log"
33,"A4","23_old_wpms_160","decision-tree-australian-credit-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5_old.wcnf",1,60,"899d446700310458ef6755094c131c1ef1d479c99a226b9216d0b2572e01b9b0",60.063616,3.799145,3.799145,0,0,False,True,599,"033.log"
