Index,Mode,Set,Instance,Seed,CutoffSeconds,SolverSHA256,ExternalSeconds,FirstFeasibleTimeSeconds,PaperTableTimeSeconds,SolverExitCode,VerifierExitCode,EarlyExit,HasVerifiedSolution,BestCost,Log
1,"A6","23_old_wpms_160","abstraction-refinement_wt-downcast-antlr_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",67.433914,,,255,1,False,False,,"001.log"
2,"A6","23_old_wpms_160","abstraction-refinement_wt-downcast-avrora_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.204890,58.582642,58.582642,0,0,False,True,52209,"002.log"
3,"A6","23_old_wpms_160","abstraction-refinement_wt-downcast-hsqldb_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",63.177609,,,255,1,False,False,,"003.log"
4,"A6","23_old_wpms_160","abstraction-refinement_wt-downcast-pmd_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",63.481614,,,255,1,False,False,,"004.log"
5,"A6","23_old_wpms_160","abstraction-refinement_wt-downcast-xalan_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",66.565990,64.634782,64.634782,0,0,False,True,70055,"005.log"
6,"A6","23_old_wpms_160","abstraction-refinement_wt-polysite-avrora_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",61.095319,59.762406,59.762406,0,0,False,True,57355,"006.log"
7,"A6","23_old_wpms_160","abstraction-refinement_wt-polysite-bloat_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",63.057769,,,255,1,False,False,,"007.log"
8,"A6","23_old_wpms_160","abstraction-refinement_wt-polysite-hsqldb_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",62.579674,,,255,1,False,False,,"008.log"
9,"A6","23_old_wpms_160","abstraction-refinement_wt-polysite-pmd_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",67.639097,,,255,1,False,False,,"009.log"
10,"A6","23_old_wpms_160","abstraction-refinement_wt-polysite-xalan_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",67.018259,,,255,1,False,False,,"010.log"
11,"A6","23_old_wpms_160","causal-discovery_wt-causal_alarm_9_1000_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.098243,7.481125,59.103439,0,0,False,True,34775505,"011.log"
12,"A6","23_old_wpms_160","causal-discovery_wt-causal_carpo_8_1000_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.036281,2.672222,39.003548,0,0,False,True,2244087,"012.log"
13,"A6","23_old_wpms_160","causal-discovery_wt-causal_Link_10_10000_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.244292,19.893386,30.942986,0,0,False,True,39112847,"013.log"
14,"A6","23_old_wpms_160","causal-discovery_wt-causal_Link_10_1000_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.294071,19.974472,24.536702,0,0,False,True,33562494,"014.log"
15,"A6","23_old_wpms_160","causal-discovery_wt-causal_Link_9_100_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.099992,6.864249,6.864249,0,0,False,True,3242187,"015.log"
16,"A6","23_old_wpms_160","causal-discovery_wt-causal_Mushroom_7_1000_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.025685,0.918023,10.439180,0,0,False,True,9384011,"016.log"
17,"A6","23_old_wpms_160","causal-discovery_wt-causal_Pigs_6_1000_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.037863,2.705536,27.861879,0,0,False,True,29267510,"017.log"
18,"A6","23_old_wpms_160","causal-discovery_wt-causal_Water_10_1000_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.241959,19.937607,28.411607,0,0,False,True,45193159,"018.log"
19,"A6","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Ionosphere_BINARY_N260_D0.200_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.053497,2.563547,10.283254,0,0,False,True,7014701,"019.log"
20,"A6","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein1_UNARY_N290_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.390158,21.499519,21.499519,0,0,False,True,33957845,"020.log"
21,"A6","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein2_BINARY_N220_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.011979,0.884240,9.296126,0,0,False,True,14004102,"021.log"
22,"A6","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein2_BINARY_N240_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.019028,1.043361,9.586145,0,0,False,True,16116883,"022.log"
23,"A6","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein2_BINARY_N380_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.038953,2.616298,13.914852,0,0,False,True,39198852,"023.log"
24,"A6","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein2_UNARY_N220_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.206355,11.620916,11.620916,0,0,False,True,23179718,"024.log"
25,"A6","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein3_TRANSITIVE_N280_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.600956,60.306838,60.306838,0,0,False,True,198654734,"025.log"
26,"A6","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein3_UNARY_N220_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.676870,11.322191,11.322191,0,0,False,True,25805511,"026.log"
27,"A6","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein4_BINARY_N320_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.015695,1.101375,9.183771,0,0,False,True,14733167,"027.log"
28,"A6","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein4_UNARY_N250_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.187239,10.155984,10.155984,0,0,False,True,20419164,"028.log"
29,"A6","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Vowel_BINARY_N700_D0.200_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.160883,12.116855,12.787921,0,0,False,True,816829652,"029.log"
30,"A6","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Vowel_BINARY_N800_D0.200_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.274631,16.791451,17.828471,0,0,False,True,1154115696,"030.log"
31,"A6","23_old_wpms_160","decision-tree-anneal-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_3_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.048557,4.115558,5.823868,0,0,False,True,355,"031.log"
32,"A6","23_old_wpms_160","decision-tree-anneal-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.052423,4.067388,10.930298,0,0,False,True,762,"032.log"
33,"A6","23_old_wpms_160","decision-tree-australian-credit-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.070646,3.666690,3.666690,0,0,False,True,599,"033.log"
34,"A6","23_old_wpms_160","decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_2_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.422454,40.327818,40.327818,0,0,False,True,139,"034.log"
35,"A6","23_old_wpms_160","decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_4_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.020263,0.970239,1.162943,0,0,False,True,138,"035.log"
36,"A6","23_old_wpms_160","decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.054949,3.187430,3.483856,0,0,False,True,146,"036.log"
37,"A6","23_old_wpms_160","decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_6_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.058344,3.218154,3.930232,0,0,False,True,240,"037.log"
38,"A6","23_old_wpms_160","decision-tree-primary-tumor-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_2_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.271066,16.310864,32.102674,0,0,False,True,117,"038.log"
39,"A6","23_old_wpms_160","decision-tree-primary-tumor-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_4_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.242415,14.328453,14.328453,0,0,False,True,269,"039.log"
40,"A6","23_old_wpms_160","decision-tree-primary-tumor-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.009667,0.380058,5.047859,0,0,False,True,84,"040.log"
41,"A6","23_old_wpms_160","decision-tree-primary-tumor-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.032566,1.197859,5.092953,0,0,False,True,155,"041.log"
42,"A6","23_old_wpms_160","decision-tree-primary-tumor-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_adaboost_6_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.074090,4.067550,40.328205,0,0,False,True,373,"042.log"
43,"A6","23_old_wpms_160","decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.016558,0.633569,0.781975,0,0,False,True,335,"043.log"
44,"A6","23_old_wpms_160","decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_3_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.016226,0.662270,0.739421,0,0,False,True,443,"044.log"
45,"A6","23_old_wpms_160","decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_2_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.024470,1.561759,1.561759,0,0,False,True,286,"045.log"
46,"A6","23_old_wpms_160","drmx-cryptogen_wt-geffe128_7_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.008414,0.054674,30.696137,0,0,False,True,811,"046.log"
47,"A6","23_old_wpms_160","generalized-ising_wt-IS11_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.026683,0.344517,0.973063,0,0,False,True,112229069992697,"047.log"
48,"A6","23_old_wpms_160","generalized-ising_wt-IS12_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.013875,0.345537,0.353191,0,0,False,True,113171466486232,"048.log"
49,"A6","23_old_wpms_160","generalized-ising_wt-IS13_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.024762,0.347135,0.352141,0,0,False,True,119401387482250,"049.log"
50,"A6","23_old_wpms_160","generalized-ising_wt-IS15_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.028082,0.345567,0.351028,0,0,False,True,114658059944605,"050.log"
51,"A6","23_old_wpms_160","generalized-ising_wt-IS16_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.031265,0.345328,6.470191,0,0,False,True,115258059944605,"051.log"
52,"A6","23_old_wpms_160","generalized-ising_wt-IS17_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.017147,0.348557,15.083189,0,0,False,True,115902780531937,"052.log"
53,"A6","23_old_wpms_160","generalized-ising_wt-IS20_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.043437,0.348562,0.389392,0,0,False,True,119388436533623,"053.log"
54,"A6","23_old_wpms_160","generalized-ising_wt-IS22_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.018339,0.350187,0.362091,0,0,False,True,119112776308211,"054.log"
55,"A6","23_old_wpms_160","generalized-ising_wt-IS23_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.035133,0.350878,0.413140,0,0,False,True,118663520151734,"055.log"
56,"A6","23_old_wpms_160","generalized-ising_wt-IS3_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.019681,0.346616,6.964541,0,0,False,True,116804575996363,"056.log"
57,"A6","23_old_wpms_160","generalized-ising_wt-IS4_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.021755,0.347863,0.388370,0,0,False,True,115857504490177,"057.log"
58,"A6","23_old_wpms_160","generalized-ising_wt-IS5_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.014029,0.350449,0.856612,0,0,False,True,114843630201223,"058.log"
59,"A6","23_old_wpms_160","generalized-ising_wt-IS6_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.018378,0.347684,0.423695,0,0,False,True,113797656078091,"059.log"
60,"A6","23_old_wpms_160","generalized-ising_wt-IS7_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.015603,0.348471,0.381785,0,0,False,True,112706601923009,"060.log"
61,"A6","23_old_wpms_160","generalized-ising_wt-IS9_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.009689,0.346908,0.385920,0,0,False,True,110066981524169,"061.log"
62,"A6","23_old_wpms_160","hs-timetabling_wt-BrazilInstance1.xml_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.016479,0.229037,45.807539,0,0,False,True,117,"062.log"
63,"A6","23_old_wpms_160","hs-timetabling_wt-BrazilInstance2.xml_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.018149,0.568032,54.301787,0,0,False,True,149,"063.log"
64,"A6","23_old_wpms_160","hs-timetabling_wt-BrazilInstance4.xml_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.021393,2.464569,2.464569,0,0,False,True,267,"064.log"
65,"A6","23_old_wpms_160","hs-timetabling_wt-BrazilInstance5.xml_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.024395,1.307131,31.305915,0,0,False,True,490,"065.log"
66,"A6","23_old_wpms_160","hs-timetabling_wt-BrazilInstance6.xml_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.024837,1.661312,23.061123,0,0,False,True,599,"066.log"
67,"A6","23_old_wpms_160","hs-timetabling_wt-BrazilInstance7.xml_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.020800,2.222478,52.783554,0,0,False,True,889,"067.log"
68,"A6","23_old_wpms_160","hs-timetabling_wt-FinlandSecondarySchool.xml_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.042288,4.491084,4.491084,0,0,False,True,817,"068.log"
69,"A6","23_old_wpms_160","hs-timetabling_wt-ItalyInstance4.xml_old.wcnf",1,60,"e1315b172e3b511d1e5e83098d7f070fce284f01893dfdfd3e32566c46a2a132",60.074756,17.541817,27.637817,0,0,False,True,12143,"069.log"
