Index,Mode,Set,Instance,Seed,CutoffSeconds,SolverSHA256,ExternalSeconds,FirstFeasibleTimeSeconds,PaperTableTimeSeconds,SolverExitCode,VerifierExitCode,EarlyExit,HasVerifiedSolution,BestCost,Log
13,"A5","23_old_wpms_160","causal-discovery_wt-causal_Link_10_10000_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.320282,18.120848,18.120848,0,0,False,True,478857475,"013.log"
14,"A5","23_old_wpms_160","causal-discovery_wt-causal_Link_10_1000_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.265969,18.042150,18.042150,0,0,False,True,40972742,"014.log"
15,"A5","23_old_wpms_160","causal-discovery_wt-causal_Link_9_100_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.104877,6.793071,6.793071,0,0,False,True,3242187,"015.log"
16,"A5","23_old_wpms_160","causal-discovery_wt-causal_Mushroom_7_1000_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.020076,0.915758,13.693989,0,0,False,True,252610,"016.log"
17,"A5","23_old_wpms_160","causal-discovery_wt-causal_Pigs_6_1000_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.038730,2.473812,2.473812,0,0,False,True,35110976,"017.log"
18,"A5","23_old_wpms_160","causal-discovery_wt-causal_Water_10_1000_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.264353,18.093141,18.093141,0,0,False,True,158174844,"018.log"
19,"A5","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Ionosphere_BINARY_N260_D0.200_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.031409,15.035474,38.927576,0,0,False,True,6967313,"019.log"
20,"A5","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein1_UNARY_N290_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.364180,24.684116,58.373056,0,0,False,True,20509887,"020.log"
21,"A5","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein2_BINARY_N220_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.021843,13.382317,41.927634,0,0,False,True,13827608,"021.log"
22,"A5","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein2_BINARY_N240_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.021406,1.059685,9.770853,0,0,False,True,16116883,"022.log"
23,"A5","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein2_BINARY_N380_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.036160,15.088345,16.225793,0,0,False,True,37837460,"023.log"
24,"A5","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein2_UNARY_N220_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.195617,13.505491,58.426601,0,0,False,True,14231217,"024.log"
25,"A5","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein3_TRANSITIVE_N280_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",62.204410,61.915209,61.915209,0,0,False,True,198654734,"025.log"
26,"A5","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein3_UNARY_N220_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.189476,12.964959,57.222909,0,0,False,True,15983738,"026.log"
27,"A5","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein4_BINARY_N320_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.025617,13.598735,48.508185,0,0,False,True,13695845,"027.log"
28,"A5","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein4_UNARY_N250_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.172449,11.604654,53.217154,0,0,False,True,9876278,"028.log"
29,"A5","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Vowel_BINARY_N700_D0.200_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.132425,12.064013,19.368548,0,0,False,True,76241306,"029.log"
30,"A5","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Vowel_BINARY_N800_D0.200_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.187737,16.893529,41.543439,0,0,False,True,89199191,"030.log"
31,"A5","23_old_wpms_160","decision-tree-anneal-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_3_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.045592,4.132084,5.724274,0,0,False,True,355,"031.log"
32,"A5","23_old_wpms_160","decision-tree-anneal-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.048983,4.072374,10.879794,0,0,False,True,762,"032.log"
33,"A5","23_old_wpms_160","decision-tree-australian-credit-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.125385,3.679750,3.679750,0,0,False,True,599,"033.log"
34,"A5","23_old_wpms_160","decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_2_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.425638,39.356901,39.356901,0,0,False,True,139,"034.log"
35,"A5","23_old_wpms_160","decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_4_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.017730,0.945106,1.133268,0,0,False,True,138,"035.log"
36,"A5","23_old_wpms_160","decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.042036,3.172624,3.469097,0,0,False,True,146,"036.log"
37,"A5","23_old_wpms_160","decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_6_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.039690,3.185770,3.890969,0,0,False,True,240,"037.log"
38,"A5","23_old_wpms_160","decision-tree-primary-tumor-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_2_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.156392,15.866717,54.738897,0,0,False,True,117,"038.log"
39,"A5","23_old_wpms_160","decision-tree-primary-tumor-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_4_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.156784,15.816513,22.496213,0,0,False,True,219,"039.log"
40,"A5","23_old_wpms_160","decision-tree-primary-tumor-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.013112,0.387045,5.140785,0,0,False,True,84,"040.log"
41,"A5","23_old_wpms_160","decision-tree-primary-tumor-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.032205,1.220651,5.138816,0,0,False,True,155,"041.log"
42,"A5","23_old_wpms_160","decision-tree-primary-tumor-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_adaboost_6_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.065497,4.196565,21.732042,0,0,False,True,338,"042.log"
43,"A5","23_old_wpms_160","decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.017997,0.649002,0.798790,0,0,False,True,335,"043.log"
44,"A5","23_old_wpms_160","decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_3_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.018480,0.682007,0.759172,0,0,False,True,443,"044.log"
45,"A5","23_old_wpms_160","decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_2_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.027557,1.619919,1.619919,0,0,False,True,286,"045.log"
46,"A5","23_old_wpms_160","drmx-cryptogen_wt-geffe128_7_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.008671,0.056577,30.745212,0,0,False,True,811,"046.log"
47,"A5","23_old_wpms_160","generalized-ising_wt-IS11_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.021851,0.357479,0.989286,0,0,False,True,112229069992697,"047.log"
48,"A5","23_old_wpms_160","generalized-ising_wt-IS12_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.030655,0.352176,0.359473,0,0,False,True,113171466486232,"048.log"
49,"A5","23_old_wpms_160","generalized-ising_wt-IS13_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.043693,0.355170,0.359912,0,0,False,True,119401387482250,"049.log"
50,"A5","23_old_wpms_160","generalized-ising_wt-IS15_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.025397,0.351942,0.357153,0,0,False,True,114658059944605,"050.log"
51,"A5","23_old_wpms_160","generalized-ising_wt-IS16_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.014416,0.349887,6.478526,0,0,False,True,115258059944605,"051.log"
52,"A5","23_old_wpms_160","generalized-ising_wt-IS17_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.022382,0.352386,15.067940,0,0,False,True,115902780531937,"052.log"
53,"A5","23_old_wpms_160","generalized-ising_wt-IS20_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.011819,0.356164,0.398003,0,0,False,True,119388436533623,"053.log"
54,"A5","23_old_wpms_160","generalized-ising_wt-IS22_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.047789,0.358022,0.370090,0,0,False,True,119112776308211,"054.log"
55,"A5","23_old_wpms_160","generalized-ising_wt-IS23_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.012805,0.353789,0.416337,0,0,False,True,118663520151734,"055.log"
56,"A5","23_old_wpms_160","generalized-ising_wt-IS3_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.026202,0.355266,6.996205,0,0,False,True,116804575996363,"056.log"
57,"A5","23_old_wpms_160","generalized-ising_wt-IS4_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.036794,0.356830,0.396881,0,0,False,True,115857504490177,"057.log"
58,"A5","23_old_wpms_160","generalized-ising_wt-IS5_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.014155,0.352259,0.852286,0,0,False,True,114843630201223,"058.log"
59,"A5","23_old_wpms_160","generalized-ising_wt-IS6_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.013597,0.354167,0.427717,0,0,False,True,113797656078091,"059.log"
60,"A5","23_old_wpms_160","generalized-ising_wt-IS7_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.035664,0.350002,0.384902,0,0,False,True,112706601923009,"060.log"
61,"A5","23_old_wpms_160","generalized-ising_wt-IS9_5.0.5.0.0.5_softer_periodic_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.033064,0.353640,0.392694,0,0,False,True,110066981524169,"061.log"
62,"A5","23_old_wpms_160","hs-timetabling_wt-BrazilInstance1.xml_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.007151,0.230227,45.976637,0,0,False,True,117,"062.log"
63,"A5","23_old_wpms_160","hs-timetabling_wt-BrazilInstance2.xml_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.016676,0.569267,54.156908,0,0,False,True,149,"063.log"
64,"A5","23_old_wpms_160","hs-timetabling_wt-BrazilInstance4.xml_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.014327,2.476008,2.476008,0,0,False,True,267,"064.log"
65,"A5","23_old_wpms_160","hs-timetabling_wt-BrazilInstance5.xml_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.017025,1.319369,31.190857,0,0,False,True,490,"065.log"
66,"A5","23_old_wpms_160","hs-timetabling_wt-BrazilInstance6.xml_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.021587,1.648246,59.439436,0,0,False,True,546,"066.log"
67,"A5","23_old_wpms_160","hs-timetabling_wt-BrazilInstance7.xml_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.022898,2.237723,52.788591,0,0,False,True,889,"067.log"
68,"A5","23_old_wpms_160","hs-timetabling_wt-FinlandSecondarySchool.xml_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.039249,4.514467,4.514467,0,0,False,True,817,"068.log"
69,"A5","23_old_wpms_160","hs-timetabling_wt-ItalyInstance4.xml_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.073314,17.040182,27.096022,0,0,False,True,12143,"069.log"
70,"A5","23_old_wpms_160","judgment-aggregation-ja-kemeny-preflib-00049-00000300_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.033473,1.684963,34.497238,0,0,False,True,776,"070.log"
71,"A5","23_old_wpms_160","judgment-aggregation-ja-kemeny-preflib-00049-00000334_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.019681,0.869009,7.334121,0,0,False,True,542,"071.log"
72,"A5","23_old_wpms_160","judgment-aggregation-ja-kemeny-preflib-00049-00000451_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.041744,6.384204,16.390983,0,0,False,True,929,"072.log"
73,"A5","23_old_wpms_160","judgment-aggregation-ja-kemeny-preflib-00049-00000454_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.038336,2.110416,19.325509,0,0,False,True,631,"073.log"
74,"A5","23_old_wpms_160","judgment-aggregation-ja-kemeny-preflib-00051-00000011_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.078593,9.801255,39.915026,0,0,False,True,695,"074.log"
75,"A5","23_old_wpms_160","max-realizability_wt-power-distribution_11_7_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.037387,2.564881,3.275798,0,0,False,True,126,"075.log"
76,"A5","23_old_wpms_160","max-realizability_wt-power-distribution_12_8_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.053530,5.293078,5.817584,0,0,False,True,216,"076.log"
77,"A5","23_old_wpms_160","max-realizability_wt-robot-navigation_10_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.057111,17.931936,17.931936,0,0,False,True,39,"077.log"
78,"A5","23_old_wpms_160","MaxSATQueriesinInterpretableClassifiers_wt-credit_train_8_CNF_5_20_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.102645,11.893363,20.247742,0,0,False,True,95952,"078.log"
79,"A5","23_old_wpms_160","MaxSATQueriesinInterpretableClassifiers_wt-pima_train_6_CNF_3_20_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.013586,0.061456,0.538046,0,0,False,True,2757,"079.log"
80,"A5","23_old_wpms_160","MaxSATQueriesinInterpretableClassifiers_wt-toms_test_2_CNF_3_20_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.030570,3.361470,52.629326,0,0,False,True,158,"080.log"
81,"A5","23_old_wpms_160","metro_wt-metro_8_8_5_20_10_6_500_1_3.lp.sm-extracted_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.018922,7.606019,12.063769,0,0,False,True,215,"081.log"
82,"A5","23_old_wpms_160","MinimumWeightDominatingSetProblem_wt-bn-human-BNU_1_0025865_session_1-bg_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",65.250762,20.293811,20.293811,0,0,False,True,140539244,"082.log"
83,"A5","23_old_wpms_160","MinimumWeightDominatingSetProblem_wt-channel-500x100x100-b050_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",65.293455,55.570114,55.570114,0,0,False,True,482601000,"083.log"
84,"A5","23_old_wpms_160","MinimumWeightDominatingSetProblem_wt-delaunay_n24_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",62.574317,,,255,1,False,False,,"084.log"
85,"A5","23_old_wpms_160","MinimumWeightDominatingSetProblem_wt-hugebubbles-00020_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",64.060880,,,255,1,False,False,,"085.log"
86,"A5","23_old_wpms_160","MinimumWeightDominatingSetProblem_wt-inf-road-usa_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",63.476302,,,255,1,False,False,,"086.log"
87,"A5","23_old_wpms_160","MinimumWeightDominatingSetProblem_wt-rgg_n_2_24_s0_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",63.964382,,,255,1,False,False,,"087.log"
88,"A5","23_old_wpms_160","MinimumWeightDominatingSetProblem_wt-sc-rel9_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",65.641682,,,255,1,False,False,,"088.log"
89,"A5","23_old_wpms_160","MinimumWeightDominatingSetProblem_wt-soc-livejournal-user-groups_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",61.140857,,,255,1,False,False,,"089.log"
90,"A5","23_old_wpms_160","MinimumWeightDominatingSetProblem_wt-web-wikipedia2009_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",61.395785,28.086602,60.033792,0,0,False,True,27060022,"090.log"
91,"A5","23_old_wpms_160","mpe_wt-random-net-50-5_network-8.net_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.009185,0.079706,9.243446,0,0,False,True,46535,"091.log"
92,"A5","23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.1_8_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.221200,12.477423,47.400482,0,0,False,True,39264,"092.log"
93,"A5","23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.2_0_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.161426,12.098705,12.098705,0,0,False,True,225979,"093.log"
94,"A5","23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.5_1_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.086320,12.777171,54.505387,0,0,False,True,309274,"094.log"
95,"A5","23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.6_8_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.142934,12.370613,54.543610,0,0,False,True,352878,"095.log"
96,"A5","23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.7_2_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.011880,12.570767,21.233550,0,0,False,True,277625,"096.log"
97,"A5","23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.7_6_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.009601,12.573844,35.096977,0,0,False,True,252162,"097.log"
98,"A5","23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.8_1_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.015766,12.570067,37.534574,0,0,False,True,349962,"098.log"
99,"A5","23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.9_6_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.016732,0.066475,0.219294,0,0,False,True,282321,"099.log"
100,"A5","23_old_wpms_160","ParametricRBACMaintenance_mse20_wt-role_university_multiple_0.1_1_old.wcnf",1,60,"3e502d2e33c819e7ff9d084da1e4e0545de4c478a9b64aefa0028665cd34bfc8",60.147684,15.768774,28.826954,0,0,False,True,59658,"100.log"
