Index,Mode,Set,Instance,Seed,CutoffSeconds,SolverSHA256,ExternalSeconds,FirstFeasibleTimeSeconds,PaperTableTimeSeconds,SolverExitCode,VerifierExitCode,EarlyExit,HasVerifiedSolution,BestCost,Log
67,"A7","23_old_wpms_160","hs-timetabling_wt-BrazilInstance7.xml_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.017830,2.283965,52.517275,0,0,False,True,889,"067.log"
68,"A7","23_old_wpms_160","hs-timetabling_wt-FinlandSecondarySchool.xml_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.052072,4.627051,4.627051,0,0,False,True,817,"068.log"
69,"A7","23_old_wpms_160","hs-timetabling_wt-ItalyInstance4.xml_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.110084,16.981235,26.938925,0,0,False,True,12143,"069.log"
70,"A7","23_old_wpms_160","judgment-aggregation-ja-kemeny-preflib-00049-00000300_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.035978,1.657388,46.674825,0,0,False,True,793,"070.log"
71,"A7","23_old_wpms_160","judgment-aggregation-ja-kemeny-preflib-00049-00000334_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.023361,0.849051,56.610104,0,0,False,True,612,"071.log"
72,"A7","23_old_wpms_160","judgment-aggregation-ja-kemeny-preflib-00049-00000451_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.088079,6.298813,52.993076,0,0,False,True,1020,"072.log"
73,"A7","23_old_wpms_160","judgment-aggregation-ja-kemeny-preflib-00049-00000454_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.022304,2.065687,56.932578,0,0,False,True,715,"073.log"
74,"A7","23_old_wpms_160","judgment-aggregation-ja-kemeny-preflib-00051-00000011_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.076666,9.429835,46.120449,0,0,False,True,786,"074.log"
75,"A7","23_old_wpms_160","max-realizability_wt-power-distribution_11_7_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.027674,2.481565,3.135521,0,0,False,True,126,"075.log"
76,"A7","23_old_wpms_160","max-realizability_wt-power-distribution_12_8_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.062314,5.109950,5.592167,0,0,False,True,216,"076.log"
